"DateTime","Modeled Historical","Historical Range (low)","Historical Range (high)","SSP1-2.6 Median","SSP1-2.6 Range (low)","SSP1-2.6 Range (high)","SSP2-4.5 Median","SSP2-4.5 Range (low)","SSP2-4.5 Range (high)","SSP5-8.5 Median","SSP5-8.5 Range (low)","SSP5-8.5 Range (high)"
"1950-01-01",22,10,38
"1951-01-01",22,12,30
"1952-01-01",24,12,38
"1953-01-01",23,9,40
"1954-01-01",23,14,36
"1955-01-01",26,9,40
"1956-01-01",24,12,46
"1957-01-01",21,12,35
"1958-01-01",18,6,26
"1959-01-01",25,8,36
"1960-01-01",20,8,33
"1961-01-01",24,8,34
"1962-01-01",24,14,37
"1963-01-01",16,9,34
"1964-01-01",21,8,36
"1965-01-01",28,16,38
"1966-01-01",28,14,40
"1967-01-01",25,10,36
"1968-01-01",32,14,45
"1969-01-01",24,14,42
"1970-01-01",22,15,44
"1971-01-01",19,11,36
"1972-01-01",20,10,32
"1973-01-01",26,13,39
"1974-01-01",24,8,38
"1975-01-01",17,6,32
"1976-01-01",28,9,37
"1977-01-01",23,13,32
"1978-01-01",22,8,38
"1979-01-01",20,10,34
"1980-01-01",20,11,34
"1981-01-01",24,16,35
"1982-01-01",24,8,35
"1983-01-01",20,10,34
"1984-01-01",23,10,41
"1985-01-01",20,13,33
"1986-01-01",18,8,26
"1987-01-01",23,10,32
"1988-01-01",20,9,35
"1989-01-01",26,10,44
"1990-01-01",18,10,30
"1991-01-01",18,10,33
"1992-01-01",22,8,29
"1993-01-01",20,14,34
"1994-01-01",21,10,30
"1995-01-01",20,10,36
"1996-01-01",26,12,36
"1997-01-01",13,6,29
"1998-01-01",21,3,32
"1999-01-01",14,8,27
"2000-01-01",16,2,26
"2001-01-01",13,2,28
"2002-01-01",17,4,29
"2003-01-01",15,7,33
"2004-01-01",14,10,25
"2005-01-01",14,3,28
"2006-01-01",14,6,32
"2007-01-01",18,4,28
"2008-01-01",14,4,26
"2009-01-01",13,7,22
"2010-01-01",14,6,28
"2011-01-01",13,2,27
"2012-01-01",15,4,34
"2013-01-01",12,1,30
"2014-01-01",13,2,22,13,2,22,12,4,22,12,2,22
"2015-01-01",,,,13,2,22,11,4,18,8,2,18
"2016-01-01",,,,11,1,24,10,0,24,12,2,24
"2017-01-01",,,,10,0,22,10,4,30,12,5,26
"2018-01-01",,,,11,1,26,14,3,25,12,2,30
"2019-01-01",,,,9,2,18,10,2,22,11,1,26
"2020-01-01",,,,10,2,27,10,2,20,8,2,16
"2021-01-01",,,,11,1,23,8,1,18,10,3,22
"2022-01-01",,,,6,1,22,10,1,18,12,2,24
"2023-01-01",,,,11,2,16,7,0,22,11,2,25
"2024-01-01",,,,11,0,18,9,1,21,6,0,18
"2025-01-01",,,,9,1,17,10,1,18,8,2,15
"2026-01-01",,,,8,4,15,11,2,17,9,0,20
"2027-01-01",,,,11,0,20,11,2,25,10,2,21
"2028-01-01",,,,6,2,13,8,2,20,4,0,20
"2029-01-01",,,,10,1,24,8,2,16,6,0,18
"2030-01-01",,,,7,0,22,6,2,21,6,0,18
"2031-01-01",,,,10,1,20,10,0,20,6,1,18
"2032-01-01",,,,12,2,20,4,0,17,4,0,18
"2033-01-01",,,,7,0,16,7,1,18,6,1,12
"2034-01-01",,,,6,0,17,4,0,14,6,2,23
"2035-01-01",,,,8,2,14,6,0,16,6,0,18
"2036-01-01",,,,5,1,18,7,0,20,6,0,16
"2037-01-01",,,,6,0,17,6,1,14,3,0,10
"2038-01-01",,,,8,0,15,6,0,16,7,0,16
"2039-01-01",,,,6,1,14,6,1,16,6,2,15
"2040-01-01",,,,4,0,14,7,0,16,4,0,10
"2041-01-01",,,,6,2,20,8,0,19,6,0,16
"2042-01-01",,,,7,0,20,4,0,16,3,0,14
"2043-01-01",,,,5,0,13,5,0,18,4,0,18
"2044-01-01",,,,5,0,16,4,0,10,2,0,12
"2045-01-01",,,,4,1,12,2,0,13,4,0,10
"2046-01-01",,,,8,0,19,4,0,16,0,0,6
"2047-01-01",,,,6,0,16,4,0,12,0,0,14
"2048-01-01",,,,6,0,24,6,0,12,2,0,8
"2049-01-01",,,,6,2,18,6,0,18,2,0,10
"2050-01-01",,,,6,0,18,6,0,12,2,0,7
"2051-01-01",,,,4,0,14,5,1,15,2,0,6
"2052-01-01",,,,4,0,18,5,0,14,2,0,12
"2053-01-01",,,,6,0,18,4,0,12,1,0,6
"2054-01-01",,,,6,0,16,2,0,10,1,0,6
"2055-01-01",,,,6,0,15,4,0,14,0,0,6
"2056-01-01",,,,4,0,14,2,0,15,0,0,8
"2057-01-01",,,,4,0,10,4,1,12,2,0,12
"2058-01-01",,,,3,0,10,5,0,12,2,0,12
"2059-01-01",,,,5,0,16,2,0,16,0,0,4
"2060-01-01",,,,4,0,18,2,0,10,0,0,5
"2061-01-01",,,,4,0,18,2,0,18,2,0,7
"2062-01-01",,,,5,0,14,2,0,8,2,0,6
"2063-01-01",,,,2,0,14,2,0,8,2,0,12
"2064-01-01",,,,4,0,11,4,0,16,0,0,6
"2065-01-01",,,,6,0,14,4,0,11,0,0,7
"2066-01-01",,,,5,0,16,2,0,12,0,0,4
"2067-01-01",,,,4,0,12,3,0,6,0,0,1
"2068-01-01",,,,6,1,12,2,0,8,0,0,3
"2069-01-01",,,,4,0,14,1,0,13,0,0,7
"2070-01-01",,,,4,0,10,2,0,8,0,0,6
"2071-01-01",,,,6,0,22,3,0,12,0,0,4
"2072-01-01",,,,3,0,13,0,0,5,0,0,3
"2073-01-01",,,,4,0,10,1,0,7,0,0,4
"2074-01-01",,,,4,0,16,2,0,13,0,0,4
"2075-01-01",,,,4,0,14,4,0,14,0,0,2
"2076-01-01",,,,4,0,14,1,0,8,0,0,4
"2077-01-01",,,,6,0,16,2,0,8,0,0,6
"2078-01-01",,,,4,2,12,1,0,6,0,0,1
"2079-01-01",,,,4,0,12,0,0,4,0,0,1
"2080-01-01",,,,2,0,10,1,0,6,0,0,4
"2081-01-01",,,,4,0,14,1,0,4,0,0,0
"2082-01-01",,,,3,0,18,1,0,8,0,0,4
"2083-01-01",,,,6,0,17,0,0,8,0,0,3
"2084-01-01",,,,4,0,16,2,0,7,0,0,1
"2085-01-01",,,,4,0,15,2,0,12,0,0,0
"2086-01-01",,,,6,0,14,2,0,8,0,0,3
"2087-01-01",,,,4,0,14,0,0,8,0,0,2
"2088-01-01",,,,4,0,16,2,0,10,0,0,2
"2089-01-01",,,,4,0,14,3,0,10,0,0,1
"2090-01-01",,,,6,0,18,1,0,11,0,0,2
"2091-01-01",,,,6,0,17,0,0,8,0,0,1
"2092-01-01",,,,4,0,17,0,0,2,0,0,0
"2093-01-01",,,,4,0,15,1,0,6,0,0,0
"2094-01-01",,,,6,0,20,0,0,8,0,0,0
"2095-01-01",,,,6,0,14,0,0,4,0,0,0
"2096-01-01",,,,4,0,17,0,0,5,0,0,0
"2097-01-01",,,,4,0,18,2,0,10,0,0,1
"2098-01-01",,,,6,0,17,0,0,13,0,0,0
"2099-01-01",,,,3,0,14,1,0,5,0,0,0
"2100-01-01",,,,8,0,16,1,0,6,0,0,0